tanggal,wp_id,sektor,kecamatan,omzet_est,tarif,expected_tax,paid_tax,ratio_paid_expected,month,txn_wp_month,sector_code,kec_code,anomaly_label,anomaly_score,is_anomaly
2025-07-18,WP0338,PARKIR,Rajagaluh,14139104.48,0.25,3534776.12,3486878.77,0.9864496793081198,7,1,2,7,1,-0.08116418330241765,False
2024-12-04,WP0118,RESTORAN,Dawuan,126592711.77,0.1,12659271.18,13032435.17,1.0294775255774242,12,1,4,0,1,-0.08292748924540255,False
2025-04-09,WP0179,GALIAN_C,Leuwimunding,169727064.57,0.2,33945412.91,33269696.58,0.9800940312085307,4,2,0,3,1,-0.08976122089383248,False
2025-07-13,WP0148,REKLAME,Jatiwangi,31034352.84,0.25,7758588.21,7992846.49,1.0301934158199124,7,1,3,1,1,-0.15603286489618606,False
2025-02-03,WP0165,RESTORAN,Kadipaten,94340062.65,0.1,9434006.27,9842433.42,1.043293075954252,2,1,4,2,1,-0.13522065305935327,False
2024-12-07,WP0040,HOTEL,Kadipaten,115717632.26,0.1,11571763.23,10726372.69,0.9269436711418091,12,2,1,2,1,-0.10702977041856826,False
2025-05-26,WP0298,RESTORAN,Kadipaten,151168096.43,0.1,15116809.64,14921892.24,0.987105916880488,5,1,4,2,1,-0.125138383668075,False
2025-05-24,WP0069,RESTORAN,Kadipaten,106448849.77,0.1,10644884.98,10635370.12,0.9991061566172037,5,1,4,2,1,-0.15505139311635746,False
2025-03-16,WP0307,REKLAME,Kadipaten,16869285.66,0.25,4217321.42,4241454.3,1.0057223241002105,3,1,3,2,1,-0.12927659105207473,False
2025-01-06,WP0043,RESTORAN,Jatiwangi,67016292.24,0.1,6701629.22,6925050.62,1.033338370814851,1,2,4,1,1,-0.1062564402895323,False
2025-01-29,WP0071,PARKIR,Leuwimunding,26119457.98,0.25,6529864.49,2310025.61,0.35376317740400764,1,3,2,3,-1,0.005714242443628725,True
2025-05-17,WP0049,REKLAME,Majalengka,16067350.37,0.25,4016837.59,1223557.58,0.30460718228839323,5,5,3,5,-1,0.0686382141723666,True
2025-05-01,WP0293,PARKIR,Jatiwangi,5619994.76,0.25,1404998.69,1336579.3,0.9513028798624716,5,1,2,1,1,-0.005405471628368019,False
2025-02-27,WP0266,PARKIR,Majalengka,28446381.5,0.25,7111595.38,7085688.33,0.9963570691784774,2,4,2,5,1,-0.046371248333359594,False
2024-09-12,WP0083,HOTEL,Panyingkiran,61934764.75,0.1,6193476.48,5722626.48,0.9239764611167136,9,2,1,6,1,-0.11309352830326075,False
2025-07-21,WP0080,RESTORAN,Dawuan,67434346.23,0.1,6743434.62,7301621.15,1.0827748115692415,7,1,4,0,1,-0.12784902250822267,False
2025-05-11,WP0253,GALIAN_C,Leuwimunding,280223107.31,0.2,56044621.46,64104379.1,1.1438096543439478,5,2,0,3,1,-0.04010136120246788,False
2025-04-04,WP0132,RESTORAN,Leuwimunding,58145489.93,0.1,5814548.99,5684090.24,0.9775633930981807,4,2,4,3,1,-0.14259089503063477,False
2024-09-20,WP0137,REKLAME,Dawuan,54767902.58,0.25,13691975.64,13222588.77,0.9657181050900554,9,2,3,0,1,-0.09667155116296205,False
2025-07-08,WP0026,PARKIR,Leuwimunding,24068844.57,0.25,6017211.14,5731455.81,0.9525103368734373,7,1,2,3,1,-0.15174731358164717,False
2024-09-18,WP0193,GALIAN_C,Majalengka,228599863.64,0.2,45719972.73,48426450.7,1.0591968413013533,9,1,0,5,1,-0.07760317541242095,False
2024-09-02,WP0221,REKLAME,Leuwimunding,23495920.0,0.25,5873980.0,6088332.35,1.0364918419878855,9,2,3,3,1,-0.14904052086256242,False
2025-07-28,WP0306,GALIAN_C,Leuwimunding,434648547.77,0.2,86929709.55,35741646.6,0.4111557117241053,7,3,0,3,-1,0.021857981533021653,True
2024-12-10,WP0265,GALIAN_C,Rajagaluh,106918492.83,0.2,21383698.57,18497418.73,0.8650242926614542,12,1,0,7,1,-0.020235049801901384,False
2025-08-14,WP0330,RESTORAN,Leuwimunding,62526108.88,0.1,6252610.89,5981185.48,0.95659006856894,8,2,4,3,1,-0.14527740885642687,False
2025-03-19,WP0149,RESTORAN,Rajagaluh,89210129.57,0.1,8921012.96,8509263.36,0.9538449723314827,3,2,4,7,1,-0.10855002483041476,False
2024-09-26,WP0040,HOTEL,Kadipaten,101420306.5,0.1,10142030.65,9671234.29,0.9535796748947903,9,1,1,2,1,-0.14461719327413314,False
2025-04-01,WP0304,REKLAME,Majalengka,26449107.88,0.25,6612276.97,7291822.45,1.1027702685599996,4,3,3,5,1,-0.1178869015914436,False
2025-07-11,WP0019,HOTEL,Panyingkiran,119890997.27,0.1,11989099.73,11263639.81,0.9394900420934275,7,1,1,6,1,-0.1307645362877743,False
2025-05-22,WP0147,REKLAME,Jatiwangi,25637954.13,0.25,6409488.53,6313033.28,0.9849511783118832,5,1,3,1,1,-0.15190142089483438,False
2025-01-13,WP0012,GALIAN_C,Jatiwangi,224150895.23,0.2,44830179.05,37852948.69,0.8443630940617446,1,2,0,1,1,-0.02701850820104601,False
2024-10-25,WP0325,GALIAN_C,Panyingkiran,177337234.7,0.2,35467446.94,34867386.23,0.9830813672318981,10,1,0,6,1,-0.07254395878842973,False
2024-10-13,WP0335,RESTORAN,Majalengka,56642339.96,0.1,5664234.0,6675977.55,1.1786196597810048,10,1,4,5,1,-0.11265479925174943,False
2025-03-16,WP0167,HOTEL,Leuwimunding,174922418.33,0.1,17492241.83,19835936.95,1.1339848341211733,3,4,1,3,1,-0.02543480267918785,False
2025-07-09,WP0107,HOTEL,Panyingkiran,64499692.41,0.1,6449969.24,6203456.82,0.9617808378881509,7,3,1,6,1,-0.08513409614191386,False
2025-05-31,WP0099,RESTORAN,Majalengka,13703314.16,0.1,1370331.42,308339.46,0.22501086634939746,5,2,4,5,-1,0.07607904246759556,True
2024-12-07,WP0166,PARKIR,Majalengka,19355333.33,0.25,4838833.33,5253136.74,1.0856205167124449,12,2,2,5,1,-0.10275271212558262,False
2025-05-04,WP0090,HOTEL,Rajagaluh,235348048.61,0.1,23534804.86,25275674.85,1.0739700201618754,5,2,1,7,1,-0.060631365437112006,False
2024-11-28,WP0300,RESTORAN,Dawuan,152038365.94,0.1,15203836.59,15839620.27,1.0418173186903477,11,1,4,0,1,-0.07069619774727987,False
2025-05-02,WP0219,REKLAME,Kadipaten,40291468.18,0.25,10072867.04,10910843.94,1.0831914981774644,5,1,3,2,1,-0.15499525717723672,False
2025-03-24,WP0030,RESTORAN,Kadipaten,109167329.14,0.1,10916732.91,11937933.09,1.0935444870199724,3,2,4,2,1,-0.12693855227788903,False
2025-05-21,WP0156,RESTORAN,Leuwimunding,66934820.92,0.1,6693482.09,6488254.09,0.9693391276408121,5,1,4,3,1,-0.1605029168124254,False
2025-01-16,WP0023,RESTORAN,Kadipaten,125354705.64,0.1,12535470.56,11002630.24,0.8777197622807069,1,1,4,2,1,-0.11017193920930535,False
2024-10-13,WP0305,PARKIR,Majalengka,13408891.51,0.25,3352222.88,3050560.78,0.9100113235907512,10,2,2,5,1,-0.10081048225672268,False
2024-11-01,WP0010,PARKIR,Panyingkiran,19019684.3,0.25,4754921.07,4643873.82,0.9766458268465011,11,2,2,6,1,-0.11079884095891279,False
2025-02-01,WP0011,RESTORAN,Rajagaluh,116635658.98,0.1,11663565.9,4612008.78,0.39542013304867596,2,1,4,7,1,-0.025561754670181736,False
2025-08-02,WP0285,REKLAME,Panyingkiran,5164783.38,0.25,1291195.85,1137952.09,0.8813164091256954,8,1,3,6,-1,0.0024122806132131913,True
2024-12-28,WP0275,REKLAME,Kadipaten,24991033.61,0.25,6247758.4,5952031.08,0.952666652410887,12,2,3,2,1,-0.11269366176100126,False
2024-11-22,WP0039,REKLAME,Leuwimunding,31998374.81,0.25,7999593.7,7834298.68,0.9793370730815991,11,1,3,3,1,-0.14681785396542207,False
2025-05-27,WP0347,REKLAME,Dawuan,13334627.59,0.25,3333656.9,3540239.2,1.0619686747007469,5,3,3,0,1,-0.05269981211221364,False
2024-11-14,WP0199,GALIAN_C,Rajagaluh,152305605.15,0.2,30461121.03,31364892.99,1.0296696880955205,11,1,0,7,1,-0.042504263642491824,False
2024-09-20,WP0200,PARKIR,Dawuan,11862734.75,0.25,2965683.69,2687011.65,0.9060344699134114,9,1,2,0,1,-0.05601082496413612,False
2025-03-08,WP0164,REKLAME,Jatiwangi,19635042.53,0.25,4908760.63,5030995.33,1.0249013364499706,3,1,3,1,1,-0.12904546846745696,False
2024-12-28,WP0184,GALIAN_C,Panyingkiran,219055037.95,0.2,43811007.59,46915923.42,1.0708706784161865,12,3,0,6,1,-0.011692221274652193,False
2025-05-19,WP0253,GALIAN_C,Leuwimunding,116504109.78,0.2,23300821.96,24183305.65,1.0378735004076225,5,2,0,3,1,-0.08016243851346133,False
2024-12-08,WP0007,RESTORAN,Kadipaten,114099434.2,0.1,11409943.42,12323529.07,1.080069253314492,12,3,4,2,1,-0.06955283902559828,False
2024-10-05,WP0305,PARKIR,Majalengka,36828355.47,0.25,9207088.87,8495288.79,0.9226899957141393,10,2,2,5,1,-0.1382498020571561,False
2025-06-19,WP0112,RESTORAN,Dawuan,101305078.01,0.1,10130507.8,10482171.09,1.0347132934441845,6,2,4,0,1,-0.12009792600883984,False
2024-10-19,WP0166,PARKIR,Majalengka,21485323.8,0.25,5371330.95,5831891.61,1.085744234396877,10,2,2,5,1,-0.13093034347482269,False
2025-05-30,WP0100,RESTORAN,Dawuan,127979231.06,0.1,12797923.11,12108721.95,0.9461474214154737,5,1,4,0,1,-0.10874094847042015,False
2024-08-29,WP0085,HOTEL,Jatiwangi,137649120.79,0.1,13764912.08,15395621.36,1.1184685576284479,8,1,1,1,1,-0.11343135343586097,False
2025-04-05,WP0257,GALIAN_C,Kadipaten,163507105.35,0.2,32701421.07,35334877.52,1.080530336720318,4,1,0,2,1,-0.07766251529340235,False
2024-12-14,WP0024,HOTEL,Majalengka,97572672.08,0.1,9757267.21,10803147.08,1.107189835790097,12,1,1,5,1,-0.10784688009543036,False
2024-08-28,WP0166,PARKIR,Majalengka,22432440.24,0.25,5608110.06,5917656.45,1.055196204548097,8,1,2,5,1,-0.14533267969913982,False
2025-05-02,WP0169,RESTORAN,Rajagaluh,132375443.85,0.1,13237544.39,14130659.45,1.067468333528285,5,1,4,7,1,-0.08857224383059215,False
2025-01-08,WP0004,REKLAME,Panyingkiran,45335030.35,0.25,11333757.59,12512195.63,1.1039759347808673,1,2,3,6,1,-0.08961887313220246,False
2024-12-21,WP0230,REKLAME,Majalengka,25401650.01,0.25,6350412.5,6085175.37,0.9582330864333616,12,3,3,5,1,-0.09077981212825803,False
2025-08-21,WP0084,RESTORAN,Kadipaten,80234613.86,0.1,8023461.39,7939632.79,0.9895520653835913,8,1,4,2,1,-0.15566272518904795,False
2025-03-04,WP0036,PARKIR,Dawuan,15893793.04,0.25,3973448.26,4058665.37,1.0214466388949532,3,1,2,0,1,-0.08469434615836419,False
2025-02-15,WP0273,GALIAN_C,Majalengka,181937442.95,0.2,36387488.59,31959168.05,0.8783010119248242,2,5,0,5,-1,0.042927029173328135,True
2025-06-05,WP0118,RESTORAN,Dawuan,46138005.12,0.1,4613800.51,4921472.46,1.0666851436972944,6,1,4,0,1,-0.10648337057577967,False
2024-10-07,WP0177,REKLAME,Jatiwangi,23309837.32,0.25,5827459.33,5355281.28,0.9189736001126241,10,1,3,1,1,-0.12680181285515607,False
2025-05-16,WP0205,REKLAME,Dawuan,53659059.05,0.25,13414764.76,15759138.65,1.174760715669829,5,1,3,0,1,-0.08784852619272837,False
2025-04-06,WP0205,REKLAME,Dawuan,42414082.83,0.25,10603520.71,10711056.67,1.0101415334529957,4,4,3,0,1,-0.031125236817351798,False
2025-02-03,WP0264,REKLAME,Rajagaluh,27262072.04,0.25,6815518.01,6629266.43,0.9726724249386878,2,2,3,7,1,-0.10346383371175683,False
2025-07-28,WP0143,HOTEL,Majalengka,111880321.92,0.1,11188032.19,12255069.91,1.0953731363906631,7,2,1,5,1,-0.1347782606064878,False
2025-01-29,WP0053,GALIAN_C,Jatiwangi,217650796.54,0.2,43530159.31,43497396.14,0.9992473455066709,1,3,0,1,-1,0.0016502096125278198,True
2025-02-10,WP0113,GALIAN_C,Majalengka,202223716.43,0.2,40444743.29,37714642.53,0.9324980074561379,2,1,0,5,1,-0.06249490337433339,False
2024-11-01,WP0295,RESTORAN,Kadipaten,89638873.51,0.1,8963887.35,7310530.09,0.8155535432961459,11,3,4,2,1,-0.07960072590006168,False
2024-11-23,WP0234,HOTEL,Majalengka,86186222.43,0.1,8618622.24,9352498.73,1.085150093549059,11,3,1,5,1,-0.08571229818452986,False
2025-03-20,WP0133,RESTORAN,Dawuan,74132269.81,0.1,7413226.98,6249108.97,0.842967440071557,3,1,4,0,1,-0.10878126080184047,False
2025-04-13,WP0286,RESTORAN,Jatiwangi,78027933.16,0.1,7802793.32,7442709.67,0.9538519559300591,4,1,4,1,1,-0.15032516221708053,False
2025-05-12,WP0230,REKLAME,Majalengka,31034984.84,0.25,7758746.21,1326673.53,0.170990710881881,5,1,3,5,1,-0.01859843864991262,False
2025-07-10,WP0020,RESTORAN,Kadipaten,141042979.99,0.1,14104298.0,16388757.57,1.1619690373813714,7,2,4,2,1,-0.09581918419122559,False
2024-11-04,WP0221,REKLAME,Leuwimunding,8301650.6,0.25,2075412.65,1888123.12,0.9097579317539576,11,2,3,3,1,-0.04309935326110603,False
2025-03-12,WP0330,RESTORAN,Leuwimunding,48857669.63,0.1,4885766.96,4808968.36,0.9842811577734359,3,1,4,3,1,-0.13303678199727975,False
2024-09-18,WP0090,HOTEL,Rajagaluh,142392729.75,0.1,14239272.97,13913252.31,0.9771041217703407,9,1,1,7,1,-0.09823888638391165,False
2025-02-05,WP0046,REKLAME,Jatiwangi,31131628.1,0.25,7782907.03,7644656.57,0.9822366553439351,2,1,3,1,1,-0.14047241298384155,False
2025-03-05,WP0009,REKLAME,Panyingkiran,23732270.46,0.25,5933067.61,5318785.96,0.8964647480226505,3,2,3,6,1,-0.12580860625607404,False
2025-06-01,WP0020,RESTORAN,Kadipaten,74885365.11,0.1,7488536.51,5618364.22,0.7502619787587842,6,1,4,2,1,-0.13056296633764802,False
2025-01-31,WP0103,HOTEL,Majalengka,102144782.5,0.1,10214478.25,10471394.06,1.0251521226744988,1,2,1,5,1,-0.10418765142052905,False
2025-05-19,WP0015,RESTORAN,Panyingkiran,110949727.42,0.1,11094972.74,10360983.43,0.9338448748635682,5,1,4,6,1,-0.13081633831614625,False
2025-01-22,WP0250,GALIAN_C,Leuwimunding,185090135.83,0.2,37018027.17,41176739.34,1.112342890422056,1,3,0,3,1,-0.011282461948928235,False
2025-01-10,WP0136,HOTEL,Kadipaten,138878265.03,0.1,13887826.5,13810569.5,0.9944370704803952,1,1,1,2,1,-0.11339025401541025,False
2025-02-26,WP0166,PARKIR,Majalengka,12749076.94,0.25,3187269.24,3148373.3,0.9877964686786234,2,2,2,5,1,-0.09091759967681629,False
2025-05-09,WP0213,REKLAME,Leuwimunding,28821338.86,0.25,7205334.72,8126351.19,1.1278242449227953,5,1,3,3,1,-0.15893889055381083,False
2025-02-24,WP0045,RESTORAN,Dawuan,84540612.2,0.1,8454061.22,7846950.87,0.9281871358390754,2,1,4,0,1,-0.10755047263427758,False
2024-09-28,WP0343,RESTORAN,Rajagaluh,76097460.9,0.1,7609746.09,7948350.16,1.0444961061769145,9,1,4,7,1,-0.11060810516101277,False
2025-07-06,WP0180,RESTORAN,Leuwimunding,25637742.11,0.1,2563774.21,2223327.65,0.8672088366159202,7,3,4,3,1,-0.03062006902318326,False
2024-10-18,WP0157,REKLAME,Dawuan,48292590.47,0.25,12073147.62,11555867.77,0.9571545162635889,10,1,3,0,1,-0.10953222865507972,False
2025-02-08,WP0041,RESTORAN,Rajagaluh,73204936.82,0.1,7320493.68,7451343.16,1.0178744065249983,2,1,4,7,1,-0.10102259725799012,False
2025-03-10,WP0086,HOTEL,Majalengka,70208094.23,0.1,7020809.42,7237040.66,1.0307986197978865,3,1,1,5,1,-0.1259505025863547,False
2025-07-03,WP0277,PARKIR,Panyingkiran,15653402.42,0.25,3913350.6,4094129.2,1.0461953498365315,7,1,2,6,1,-0.11844350825210737,False
2024-11-04,WP0237,RESTORAN,Maja,84488447.94,0.1,8448844.79,10350419.82,1.2250692345834893,11,1,4,4,1,-0.10970609872120285,False
2024-09-29,WP0309,PARKIR,Kadipaten,15680574.29,0.25,3920143.57,3688984.0,0.9410328816094866,9,3,2,2,1,-0.07743088276355081,False
2024-12-08,WP0230,REKLAME,Majalengka,31744573.54,0.25,7936143.38,8377257.22,1.0555828969914602,12,3,3,5,1,-0.08924992964407347,False
2025-07-07,WP0304,REKLAME,Majalengka,27758676.32,0.25,6939669.08,6846087.16,0.9865149304785006,7,1,3,5,1,-0.16101155712468046,False
2025-01-13,WP0012,GALIAN_C,Jatiwangi,118212405.39,0.2,23642481.08,19447165.57,0.8225518085092617,1,2,0,1,1,-0.02701985258958506,False
2025-06-19,WP0048,REKLAME,Rajagaluh,44436002.46,0.25,11109000.61,1629427.74,0.14667635705530851,6,1,3,7,-1,0.006745671034426026,True
2025-01-03,WP0181,HOTEL,Leuwimunding,18726540.59,0.1,1872654.06,1828057.0,0.9761851048986592,1,2,1,3,1,-0.017670923237330882,False
2024-08-27,WP0089,GALIAN_C,Panyingkiran,332312279.97,0.2,66462455.99,63592180.16,0.9568135756158053,8,4,0,6,-1,0.03322682236327301,True
2024-11-15,WP0046,REKLAME,Jatiwangi,37609433.82,0.25,9402358.46,1242039.6,0.13209872876937728,11,2,3,1,-1,0.014783500548022466,True
2025-03-14,WP0119,GALIAN_C,Kadipaten,146885460.89,0.2,29377092.18,28252550.15,0.9617204445181409,3,1,0,2,1,-0.07174957172269425,False
2025-02-20,WP0152,RESTORAN,Jatiwangi,26012929.34,0.1,2601292.93,2874293.2,1.1049479152661212,2,1,4,1,1,-0.04735744170019229,False
2025-05-16,WP0088,REKLAME,Panyingkiran,14054927.42,0.25,3513731.86,752175.08,0.214067296529565,5,1,3,6,-1,0.018310146725150633,True
2025-08-22,WP0077,PARKIR,Majalengka,15548202.93,0.25,3887050.73,4859567.19,1.2501939201601313,8,1,2,5,1,-0.10966969891147205,False
2024-11-06,WP0092,PARKIR,Panyingkiran,25628969.0,0.25,6407242.25,7615689.97,1.188606528807304,11,2,2,6,1,-0.10012544044516564,False
2024-12-03,WP0166,PARKIR,Majalengka,20753949.57,0.25,5188487.39,5313692.06,1.0241312468526593,12,2,2,5,1,-0.11211650813259372,False
2025-08-19,WP0004,REKLAME,Panyingkiran,27075013.21,0.25,6768753.3,6282249.23,0.928125010849487,8,1,3,6,1,-0.14228344365061307,False
2025-03-09,WP0315,PARKIR,Leuwimunding,27681542.98,0.25,6920385.74,6371059.94,0.9206220837048312,3,2,2,3,1,-0.14316407840055112,False
2025-07-03,WP0200,PARKIR,Dawuan,25527316.76,0.25,6381829.19,6467728.62,1.0134600014263309,7,3,2,0,1,-0.08258876089767409,False
2025-04-10,WP0326,PARKIR,Maja,18457710.44,0.25,4614427.61,5109612.71,1.1073123563422853,4,1,2,4,1,-0.13599663155393238,False
2024-09-30,WP0033,RESTORAN,Majalengka,130953516.14,0.1,13095351.61,10828692.18,0.8269111439307127,9,3,4,5,1,-0.08018479256466299,False
2024-10-19,WP0184,GALIAN_C,Panyingkiran,226213288.59,0.2,45242657.72,45163925.96,0.9982597892350344,10,3,0,6,1,-0.03215919667357403,False
2025-02-09,WP0240,RESTORAN,Jatiwangi,96729430.9,0.1,9672943.09,1983661.03,0.2050731624846146,2,1,4,1,1,-0.010685167993962907,False
2025-08-06,WP0160,PARKIR,Rajagaluh,30081478.81,0.25,7520369.7,8126276.1,1.0805686986372491,8,2,2,7,1,-0.10945937944679301,False
2024-11-07,WP0293,PARKIR,Jatiwangi,26663825.96,0.25,6665956.49,6691226.18,1.0037908573267629,11,1,2,1,1,-0.11700140227172234,False
2025-02-24,WP0204,GALIAN_C,Rajagaluh,266160906.85,0.2,53232181.37,50941096.04,0.9569605214170092,2,1,0,7,1,-0.01869395504767335,False
2025-06-06,WP0179,GALIAN_C,Leuwimunding,236199699.0,0.2,47239939.8,53207964.69,1.126334303457347,6,2,0,3,1,-0.06700327263157824,False
2025-01-16,WP0247,HOTEL,Leuwimunding,157521365.93,0.1,15752136.59,16255018.98,1.0319247098402669,1,1,1,3,1,-0.10205729603676045,False
2025-01-25,WP0053,GALIAN_C,Jatiwangi,200001246.92,0.2,40000249.38,6583166.9,0.16457814643754604,1,3,0,1,-1,0.061558382463899775,True
2024-08-26,WP0317,HOTEL,Jatiwangi,154516863.08,0.1,15451686.31,16876591.15,1.0922167853665157,8,1,1,1,1,-0.10780984832767754,False
2025-06-28,WP0281,GALIAN_C,Kadipaten,206926301.79,0.2,41385260.36,48565872.16,1.1735065029804732,6,1,0,2,1,-0.056456094755378716,False
2024-09-22,WP0258,REKLAME,Majalengka,27816657.32,0.25,6954164.33,7510036.9,1.079933769698537,9,4,3,5,1,-0.0589698344033347,False
2024-11-29,WP0263,RESTORAN,Maja,79447468.53,0.1,7944746.85,8418588.35,1.059642114336217,11,1,4,4,1,-0.13719674918587327,False
2025-07-27,WP0139,HOTEL,Kadipaten,124085341.95,0.1,12408534.19,14211156.45,1.1452727802009626,7,1,1,2,1,-0.13685830722244124,False
2025-03-13,WP0347,REKLAME,Dawuan,27742058.62,0.25,6935514.66,6067117.1,0.8747897448752562,3,1,3,0,1,-0.11619386657950526,False
2025-06-19,WP0061,HOTEL,Kadipaten,229883568.4,0.1,22988356.84,24883895.02,1.0824564449383238,6,1,1,2,1,-0.09951779524899274,False
2024-09-21,WP0332,PARKIR,Panyingkiran,23160772.31,0.25,5790193.08,5788221.58,0.9996595104907969,9,1,2,6,1,-0.13654221540711303,False
2024-12-01,WP0285,REKLAME,Panyingkiran,25942794.82,0.25,6485698.7,6228382.43,0.9603255899013624,12,1,3,6,1,-0.11616572178132484,False
2025-07-26,WP0203,RESTORAN,Maja,75332043.32,0.1,7533204.33,7695130.26,1.0214949605648092,7,2,4,4,1,-0.15012684793336806,False
2025-07-28,WP0219,REKLAME,Kadipaten,29057056.63,0.25,7264264.16,7989890.2,1.099889820086058,7,1,3,2,1,-0.15809339891439006,False
2024-10-25,WP0117,PARKIR,Majalengka,27294239.26,0.25,6823559.81,7105088.69,1.0412583589561883,10,2,2,5,1,-0.14412236420219965,False
2025-03-15,WP0315,PARKIR,Leuwimunding,21125579.43,0.25,5281394.86,4869650.68,0.9220387433784868,3,2,2,3,1,-0.13511030457254397,False
2025-05-10,WP0270,RESTORAN,Dawuan,118015277.32,0.1,11801527.73,11163815.88,0.9459636188983476,5,2,4,0,1,-0.10869942415823686,False
2025-06-25,WP0053,GALIAN_C,Jatiwangi,263460624.15,0.2,52692124.83,51813925.45,0.9833333845838762,6,1,0,1,1,-0.04983190303489693,False
2024-10-30,WP0313,RESTORAN,Maja,66552466.2,0.1,6655246.62,6800329.76,1.021799814234382,10,2,4,4,1,-0.14264921795994856,False
2025-02-23,WP0203,RESTORAN,Maja,62457602.9,0.1,6245760.29,6764027.44,1.0829790331258455,2,3,4,4,1,-0.0889547252062367,False
2025-05-05,WP0130,REKLAME,Panyingkiran,29570067.21,0.25,7392516.8,7713809.91,1.0434619384294128,5,1,3,6,1,-0.14722522503917185,False
2025-01-22,WP0181,HOTEL,Leuwimunding,206241476.75,0.1,20624147.67,7927254.01,0.38436759360150563,1,2,1,3,1,-0.020056346875508058,False
2025-05-27,WP0319,RESTORAN,Panyingkiran,95158550.36,0.1,9515855.04,10163909.02,1.0681025485650946,5,3,4,6,1,-0.09674087327303504,False
2025-06-08,WP0240,RESTORAN,Jatiwangi,75253248.9,0.1,7525324.89,7498400.9,0.9964222155995183,6,1,4,1,1,-0.15577477839466525,False
2025-08-22,WP0146,RESTORAN,Leuwimunding,121214790.44,0.1,12121479.04,11313190.38,0.9333176539486061,8,1,4,3,1,-0.14527853687537345,False
2025-06-11,WP0034,GALIAN_C,Panyingkiran,311359037.85,0.2,62271807.57,69292812.07,1.112747722829591,6,1,0,6,1,-0.0274512357260146,False
2025-08-14,WP0216,RESTORAN,Maja,50712679.35,0.1,5071267.94,4924717.5,0.971101814825426,8,1,4,4,1,-0.13196895740765585,False
2024-11-19,WP0271,PARKIR,Panyingkiran,17895192.7,0.25,4473798.17,4804492.88,1.0739181110622162,11,1,2,6,1,-0.1082556208963043,False
2025-07-19,WP0230,REKLAME,Majalengka,21255640.03,0.25,5313910.01,4701023.17,0.8846636772458253,7,2,3,5,1,-0.13646356835685441,False
2024-10-11,WP0156,RESTORAN,Leuwimunding,80109528.02,0.1,8010952.8,7815823.55,0.9756421920248987,10,1,4,3,1,-0.15455718160539583,False
2025-02-26,WP0088,REKLAME,Panyingkiran,20433468.9,0.25,5108367.23,5387832.12,1.0547072826633883,2,2,3,6,1,-0.11056397894867526,False
2024-12-21,WP0064,HOTEL,Jatiwangi,54240893.96,0.1,5424089.4,5232531.82,0.9646839191109202,12,1,1,1,1,-0.07461846073740569,False
2024-12-03,WP0193,GALIAN_C,Majalengka,264678134.68,0.2,52935626.94,49845617.29,0.9416270321403319,12,1,0,5,1,-0.047666122585834025,False
2025-01-06,WP0191,RESTORAN,Rajagaluh,142391690.9,0.1,14239169.09,6268893.51,0.4402569749945992,1,2,4,7,1,-0.007404489363438738,False
2024-12-18,WP0043,RESTORAN,Jatiwangi,85577879.46,0.1,8557787.95,7515934.88,0.8782567322201528,12,2,4,1,1,-0.10614668996379673,False
2025-07-08,WP0161,HOTEL,Kadipaten,94970713.21,0.1,9497071.32,8944176.38,0.9417825852443952,7,1,1,2,1,-0.14535154954980872,False
2025-07-16,WP0053,GALIAN_C,Jatiwangi,196227716.15,0.2,39245543.23,42130480.81,1.0735099413223235,7,2,0,1,1,-0.06530418216798017,False
2025-05-22,WP0222,REKLAME,Rajagaluh,30479381.39,0.25,7619845.35,7781731.67,1.0212453550648506,5,1,3,7,1,-0.12443642951273531,False
2025-03-23,WP0286,RESTORAN,Jatiwangi,70906584.11,0.1,7090658.41,7462695.97,1.052468690280625,3,1,4,1,1,-0.14121275792938676,False
2025-06-28,WP0232,REKLAME,Kadipaten,25382692.3,0.25,6345673.07,6285411.0,0.990503439219884,6,1,3,2,1,-0.15755641067343717,False
2024-09-23,WP0056,GALIAN_C,Maja,123302770.87,0.2,24660554.17,21751118.96,0.8820206881830993,9,1,0,4,1,-0.07097904227260643,False
2024-09-25,WP0159,RESTORAN,Jatiwangi,94414148.4,0.1,9441414.84,11408148.21,1.2083091785849334,9,1,4,1,1,-0.12062401260013428,False
2025-05-26,WP0215,PARKIR,Kadipaten,19302758.21,0.25,4825689.55,2083236.49,0.4316971633618661,5,1,2,2,1,-0.05341032558213177,False
2024-11-25,WP0089,GALIAN_C,Panyingkiran,307873203.28,0.2,61574640.66,64767454.38,1.0518527381691098,11,1,0,6,1,-0.026584257117950538,False
2025-06-13,WP0307,REKLAME,Kadipaten,30439306.04,0.25,7609826.51,7903140.43,1.0385441007905447,6,1,3,2,1,-0.16347847252379277,False
2025-01-08,WP0306,GALIAN_C,Leuwimunding,159015980.51,0.2,31803196.1,34537129.54,1.0859641097518498,1,3,0,3,1,-0.01626795714137852,False
2025-06-02,WP0239,REKLAME,Maja,5000000.0,0.25,1250000.0,1285389.08,1.028311264,6,2,3,4,1,-0.008045680508620423,False
2025-06-06,WP0135,GALIAN_C,Majalengka,137206485.47,0.2,27441297.09,24455350.42,0.8911878450859336,6,1,0,5,1,-0.08151175067296895,False
2024-09-09,WP0075,PARKIR,Jatiwangi,17592570.57,0.25,4398142.64,4276340.75,0.9723060619061688,9,1,2,1,1,-0.11550697439233648,False
