tanggal,wp_id,omset,target_pajak,Pajak_dibayar,rasio_pajakdibayar,bulan,kode_sector,nama_kecamatan,nama_sektor
2022-08-05,1206,4537564.580898426,692239.488253419,74925.90461942297,0.9345599815909296,8,1,Kasokandel,sector_reklame
2020-07-28,1863,6146735.425171678,890208.3257634824,20376.64447500192,0.374096925432721,8,4,Sindang,sector_restoran
2020-05-29,1845,3253774.671447297,874235.5180904325,86243.02370246573,0.6891565686201554,1,3,Sukahaji,sector_hotel
2020-01-31,1232,7746836.449020093,978021.7937677287,34319.962349369154,0.606590114165344,9,4,Sindang,sector_restoran
2021-09-03,1572,9717622.995675711,512566.37548374134,94656.18699136494,0.5299540087625176,9,3,Dawuan,sector_hotel
2020-10-28,1596,9439930.925877804,830930.1059464134,7267.621626148801,0.8915123094134875,2,4,Sukahaji,sector_restoran
2022-08-20,1694,2733227.1398614245,427854.4264192004,48672.247983132285,0.01313564099701632,2,1,Ligung,sector_reklame
2022-05-14,1238,2340748.956531111,422891.5639781762,59752.725280037164,0.2892904900425617,8,3,Majalengka,sector_hotel
2024-10-20,1249,9579156.257110089,254095.01610838616,24840.244837613012,0.5428944671493818,12,2,Ligung,sector_parkir
2022-02-03,1582,4640422.025571512,818419.0497322106,77160.88085315075,0.18651032902018683,11,2,Kadipaten,sector_parkir
2021-11-13,1739,2162147.4585384484,985829.290707702,62726.878413090635,0.9087878683954307,6,2,Cigasong,sector_parkir
2020-09-13,1596,7099269.93994114,257085.38661891062,1909.1327850667599,0.6511191664368852,3,1,Sindang,sector_reklame
2022-07-28,1305,2915761.2066475367,57075.45643305125,60876.02221055396,0.48310416468567,12,2,Majalengka,sector_parkir
2022-12-16,1999,2745745.053203418,815726.8949815884,49198.6756184028,0.8165547414759879,2,3,Cigasong,sector_hotel
2020-01-09,1907,8804565.526470069,620609.8224822214,19683.31725018042,0.45637732955045274,5,2,Sindang,sector_parkir
2022-10-25,1462,1708543.6184313442,959739.1017504535,99575.24788324701,0.5630664818107094,8,3,Sindangwangi,sector_hotel
2022-04-26,1782,737490.1700157402,252986.9798578753,89726.50326327873,0.012723485598381788,6,2,Sindang,sector_parkir
2023-02-11,1912,2764945.757699704,71956.6303432798,29321.51873340344,0.3720435248931228,12,4,Kasokandel,sector_restoran
2022-02-15,1801,6108759.587098218,492949.8186056351,54152.98498778177,0.14740256762746007,3,3,Cigasong,sector_hotel
2021-11-15,1235,1318569.7486923784,86380.55694218235,31718.563777038045,0.6927917938556681,12,2,Kertajati,sector_parkir
2022-01-01,1290,4768787.255540258,262528.21110160474,77572.0255884442,0.4842366893859764,12,2,Sindangwangi,sector_parkir
2023-05-13,1038,6310637.393210666,126851.88295834912,93040.11017632586,0.3087399816777285,9,2,Kadipaten,sector_parkir
2020-01-24,1997,8502496.226672422,224908.0474804186,35946.97783074692,0.473154015978025,8,3,Leuwimunding,sector_hotel
2021-05-07,1717,2375708.952902318,107038.50816857046,80577.86648944838,0.21753358907183273,10,3,Malausma,sector_hotel
2022-08-27,1182,8191728.601489616,953952.0934278581,49890.913517049165,0.9258357661612792,6,2,Cingambul,sector_parkir
2024-09-01,1698,2425571.985199262,279284.1507362858,39718.198275026574,0.06343290622540387,1,4,Cikijing,sector_restoran
2023-11-30,1644,6799988.758272441,444453.6884065729,93848.3430246671,0.8667628649431591,2,3,Banjaran,sector_hotel
2020-04-12,1029,4363668.357676306,898713.1958265881,51089.42840303124,0.5162452008460174,4,3,Sumberjaya,sector_hotel
2022-12-19,1387,1235344.2995488346,677644.2663735129,46794.30897572074,0.6227570311774291,2,4,Lemahsugih,sector_restoran
2023-01-14,1766,7171208.281936302,618419.4430812126,67276.19675603807,0.3095795646996168,3,1,Sindangwangi,sector_reklame
2022-02-05,1142,2255849.923635276,705857.6271704764,26197.296681726613,0.9670306406263781,8,4,Leuwimunding,sector_restoran
2022-10-19,1614,1848571.9176434556,828993.4348482764,32546.807791752744,0.2890324489342949,9,2,Bantarujeg,sector_parkir
2024-08-27,1418,3647396.9930348936,877791.5985839091,93211.3790402384,0.5929892171689013,6,3,Sindangwangi,sector_hotel
2021-01-06,1073,6567573.423118887,642997.0309943615,67885.13155915054,0.9934825380560576,4,3,Kasokandel,sector_hotel
2021-11-09,1054,2416565.1400272152,890117.2674193636,82681.05106232346,0.8822834524196114,11,3,Sindang,sector_hotel
2021-08-18,1961,1918249.2339406689,535862.1298980514,27184.06501734942,0.540966527033245,2,3,Sindangwangi,sector_hotel
2020-07-20,1747,198540.8945623069,278013.565412155,54424.63997399422,0.99047077773754,7,1,Cigasong,sector_reklame
2024-06-13,1571,4769266.661307064,880196.6321749606,97142.48707225088,0.7043561631152885,10,3,Lemahsugih,sector_hotel
2020-03-29,1023,4343591.136220309,541931.354585674,31938.519512918938,0.21661341198039125,11,3,Talaga,sector_hotel
2021-03-12,1987,2415290.6620100252,906231.4499796671,16131.599984072483,0.41154024833144837,7,1,Jatitujuh,sector_reklame
2020-04-29,1021,631156.4236959384,41127.64613663064,51137.512221643934,0.34114840067143554,10,2,Jatitujuh,sector_parkir
2020-06-04,1427,4349633.158498785,398118.2357896943,38843.32676361513,0.35057357118847726,9,2,Sindangwangi,sector_parkir
2021-02-02,1031,7903230.59960915,947857.2133441058,16041.765555392683,0.7628518749662676,5,1,Lemahsugih,sector_reklame
2024-09-19,1862,7181293.100139053,250400.44266554445,88866.28313206646,0.5884202980000657,10,2,Sindangwangi,sector_parkir
2020-07-06,1338,8621869.409615686,941594.7097924541,99073.3186643224,0.04771178447363326,4,2,Kadipaten,sector_parkir
2024-12-02,1946,194868.6083602407,953948.5586681206,56901.35985093078,0.8786739988144663,10,4,Lemahsugih,sector_restoran
2022-12-11,1980,9667551.236365525,882260.1719116351,77490.20916050805,0.3038281790753629,6,4,Lemahsugih,sector_restoran
2021-10-13,1514,3479981.3010117384,564104.3770482055,85917.93311767532,0.9971041281440123,12,4,Sukahaji,sector_restoran
2024-04-03,1511,9904938.18131045,647292.5096315579,70128.10240158052,0.9546488230314378,2,1,Majalengka,sector_reklame
2024-02-12,1069,2600932.659957569,869747.3814514193,4511.189306261948,0.9411254095151456,2,3,Cingambul,sector_hotel
2021-08-09,1671,4768210.237024623,776121.1853067953,15847.659748510097,0.8130163280233339,12,1,Banjaran,sector_reklame
2020-08-17,1897,3603883.9980955063,630463.7556059562,7191.820196023508,0.22840719836670717,9,1,Majalengka,sector_reklame
2024-02-13,1087,3622031.078443596,982277.148462832,1086.9727035414503,0.5373064165884942,7,1,Kertajati,sector_reklame
2023-02-27,1876,8438592.777607337,685990.9596973604,30669.04123484793,0.23205960055672487,7,1,Talaga,sector_reklame
2020-02-24,1570,7489547.503399653,975506.5104553134,39296.360452107816,0.26707870103305975,5,4,Sindangwangi,sector_restoran
2020-09-27,1763,9922299.208777476,58331.086132483644,24178.87026035898,0.6148422517419146,7,1,Cingambul,sector_reklame
2023-01-28,1218,6173795.358903374,139821.41037147024,6554.004343823462,0.05042520989953275,9,4,Cikijing,sector_restoran
2022-12-28,1712,4686240.383505576,452007.3871544901,53033.32277458409,0.9697639811525005,10,3,Cikijing,sector_hotel
2023-08-15,1588,991731.2431742222,385494.5814234308,27404.60006371845,0.9194864408521848,5,2,Sumberjaya,sector_parkir
2022-08-27,1766,9965958.053187182,782952.1065156708,79624.11177086987,0.38695989643614265,9,4,Jatiwangi,sector_restoran
2024-04-01,1758,5560153.464029601,161453.41244273455,904.4569003655917,0.520268223526844,1,1,Sindang,sector_reklame
2023-10-09,1269,7034726.949932404,976119.083932377,84268.45242363226,0.47145822507508145,12,3,Bantarujeg,sector_hotel
2024-07-09,1818,4126749.6331939828,315750.8093856531,95479.8925267011,0.8833777808312951,3,1,Sindangwangi,sector_reklame
2023-03-21,1650,5522385.510974435,429494.78403241927,71641.8928090416,0.69171585755295,7,3,Panyingkiran,sector_hotel
2020-11-25,1077,9431519.545739584,275470.28740758286,73391.0421197304,0.2853301349501129,4,2,Cikijing,sector_parkir
2020-04-25,1591,1747552.4355228671,579784.2537092208,93362.87492911304,0.4523728419206439,2,3,Dawuan,sector_hotel
2024-04-14,1009,2994488.5848695203,59570.07172216136,20986.221401504878,0.43467631592989614,12,3,Kertajati,sector_hotel
2020-11-18,1467,1605391.30500252,150527.82806487833,99457.10026403681,0.9597418166010795,3,2,Dawuan,sector_parkir
2021-07-16,1335,7942937.447667269,746051.9057153055,77370.77221751634,0.18355780140949327,7,2,Kadipaten,sector_parkir
2024-05-14,1635,714248.0781761126,187314.08282139912,72684.41376194659,0.09868057392148474,8,3,Jatitujuh,sector_hotel
2020-08-16,1185,908153.3335282492,236278.9371051062,36172.948841629746,0.8818126438400733,11,1,Majalengka,sector_reklame
2024-11-29,1545,3055091.7165949503,793189.2534891128,54623.17079202049,0.8977191296108121,9,4,Cikijing,sector_restoran
2020-12-25,1120,5190462.991118011,94207.87717889635,65426.387048507364,0.8730216970330431,6,1,Ligung,sector_reklame
2022-10-25,1591,4122120.5255399067,438036.3489480701,62072.251845589875,0.5158671464693008,10,4,Jatiwangi,sector_restoran
2020-01-28,1717,543681.4756409919,24040.32361022976,70527.96538391031,0.6631469839867659,9,2,Sindangwangi,sector_parkir
2024-11-24,1564,9579166.42292242,347460.59191858594,8329.935733933222,0.567729417085374,4,1,Kasokandel,sector_reklame
2023-10-19,1667,9533408.251545029,699282.4212081437,35629.27843988651,0.0787533477938569,12,2,Lemahsugih,sector_parkir
2024-01-25,1273,2865627.600083523,91013.17643751108,43456.60165788817,0.5998765479317152,5,3,Malausma,sector_hotel
2023-06-08,1409,7342103.591158957,888446.2921519813,26136.866857709152,0.023478005783539875,1,3,Majalengka,sector_hotel
2023-11-19,1357,5827896.572693915,909589.5438977754,17345.46429989545,0.3317375354615153,9,1,Sukahaji,sector_reklame
2022-05-18,1646,2451019.2805556785,105885.38475000997,13978.855243294995,0.9329696501144353,9,2,Jatiwangi,sector_parkir
2024-10-01,1940,2695498.3622419927,990741.703939401,36701.70088643285,0.31100481693944954,9,1,Kadipaten,sector_reklame
2023-07-18,1097,4962416.42567346,298232.0238420934,49394.82588620033,0.9404283762178054,3,1,Cikijing,sector_reklame
2023-08-20,1240,4250445.720823865,85017.56946047445,6391.346370651405,0.2576326175777518,10,4,Kasokandel,sector_restoran
2023-11-07,1556,2983170.349489516,6062.0473827650085,94651.1636495959,0.3214166180569172,10,3,Sindang,sector_hotel
2024-04-30,1710,8094364.803420974,409114.3728680987,76547.80795378976,0.632123421474168,10,1,Ligung,sector_reklame
2020-01-28,1992,4866482.884610111,630180.1757204116,73112.09214122812,0.7640107030614018,8,3,Banjaran,sector_hotel
2024-03-22,1802,6582995.817652366,332847.07065340993,17368.766446373822,0.5063738903248352,3,4,Rajagaluh,sector_restoran
2022-01-13,1947,1973807.6516619672,836880.6481091481,60419.69672441768,0.8832945303222139,6,2,Panyingkiran,sector_parkir
2023-05-07,1113,5381725.858913219,716889.669289485,53019.52218618588,0.04983801739451306,5,1,Sukahaji,sector_reklame
2024-06-17,1486,3247962.8895215527,350811.37043606467,98248.6376940907,0.9229728902480269,8,3,Sukahaji,sector_hotel
2023-01-10,1788,5311494.742909295,734575.356941996,74792.40983100778,0.20434472189645395,3,1,Leuwimunding,sector_reklame
2023-01-16,1240,7830175.750768188,940547.2492322805,57618.61218325149,0.8853963576338094,1,2,Cikijing,sector_parkir
2023-11-14,1155,7712240.779903491,94002.90254447407,85096.1853803652,0.4068545476915167,12,1,Sukahaji,sector_reklame
2024-09-17,1351,3606784.7125393315,306797.8561974593,15593.917658984878,0.8344294853123273,9,1,Cingambul,sector_reklame
2024-11-13,1043,6973343.459088427,463862.61317757657,1620.131316128622,0.6749488943056582,10,3,Talaga,sector_hotel
2021-08-02,1591,9418770.508903341,498492.13762701384,69054.31000811087,0.1841822161534795,9,2,Sindang,sector_parkir
2021-03-26,1311,6294126.366256573,542653.4492411875,9921.314877700022,0.9188670941826339,3,4,Ligung,sector_restoran
2021-03-08,1137,1569260.2214881077,301326.2796321099,11631.820634352569,0.2530622165835751,2,2,Cigasong,sector_parkir
2021-01-08,1662,6829115.429863042,667592.3863363668,74493.6045698106,0.25169871750804906,4,2,Kadipaten,sector_parkir
2021-03-10,1943,1138553.4248581822,645439.4190262998,27126.430928985512,0.8160371076710067,8,4,Palasah,sector_restoran
2023-04-25,1435,8733893.04705097,578243.6847653423,62900.2584353324,0.11481452301679582,6,1,Jatiwangi,sector_reklame
2024-11-09,1753,5214938.908439209,114647.95998916574,91748.95191666557,0.22981554730675574,10,3,Rajagaluh,sector_hotel
2023-11-14,1142,3912893.2894846373,477490.92320484854,31715.805710622048,0.5086407976868517,1,1,Talaga,sector_reklame
2020-08-05,1822,664365.2870319545,356870.6606018862,21792.70136820789,0.8321722583997581,8,1,Kadipaten,sector_reklame
2023-02-05,1298,3869758.972461886,491547.4313682845,10745.632085731066,0.15600913498989483,5,4,Cigasong,sector_restoran
2024-04-22,1561,9041746.012366315,921944.569079511,13133.189905830639,0.5521915521672229,6,4,Sindang,sector_restoran
2022-08-05,1261,307731.6632344015,481050.81181524985,6316.047268346389,0.7141281858849101,5,1,Cigasong,sector_reklame
2020-12-14,1511,4799016.762039869,14966.811047672329,8855.473645091039,0.8619892724687918,10,2,Cingambul,sector_parkir
2022-02-26,1672,9318465.10199516,439397.90134604677,43257.25842203448,0.9362099046001974,5,3,Talaga,sector_hotel
2024-03-25,1061,4008925.8976737084,820827.5318693328,32154.417997894576,0.7867935153242431,3,2,Jatitujuh,sector_parkir
2020-01-26,1566,4338939.305875289,780280.86229495,70685.4253508675,0.6563001142397819,4,1,Maja,sector_reklame
2022-12-07,1422,5827744.5464712875,513876.68345465284,87037.14165887548,0.43928388445963823,5,1,Jatitujuh,sector_reklame
2022-05-08,1395,4683079.602414116,250519.243846456,78498.84299392419,0.12098905264653542,11,3,Maja,sector_hotel
2021-01-04,1883,1769156.7432517689,465623.5742516306,53110.66194089865,0.7126398206002661,11,2,Cingambul,sector_parkir
2022-11-03,1995,283699.836791618,564138.5171987735,10333.967411642077,0.992809931430732,2,1,Majalengka,sector_reklame
2024-06-23,1030,6137135.413989146,999871.5668358597,71005.7516657612,0.7393929887847789,6,1,Argapura,sector_reklame
2023-04-25,1329,9215985.21137734,644533.912079208,36346.58960021467,0.026543982800349017,2,4,Palasah,sector_restoran
2024-03-27,1948,1153004.9169689398,694570.6651325509,8656.474352149477,0.5012973782614203,4,3,Malausma,sector_hotel
2022-06-02,1801,2188431.9206022583,491962.6894244839,84262.3940805413,0.6185001661580748,12,4,Majalengka,sector_restoran
2020-10-05,1168,3765271.9096672377,355135.0612317473,33887.830066532304,0.6927774590918147,1,4,Majalengka,sector_restoran
2020-12-06,1265,8106548.067309085,813140.0306635589,21903.05836790598,0.7225285772447015,4,4,Kertajati,sector_restoran
2023-09-13,1307,2765677.133062678,495437.39201489696,87158.06125542244,0.5625273568043588,7,1,Kertajati,sector_reklame
2024-08-29,1458,8832338.602359807,994695.4398345606,90223.1734578558,0.23112672940689788,8,2,Cingambul,sector_parkir
2024-07-15,1184,644082.9590356575,457663.45369377604,33963.18663543683,0.9427786548617813,2,4,Dawuan,sector_restoran
2021-08-29,1333,9415470.550463455,68932.2833639298,35544.6617862092,0.6996998029870253,3,2,Jatitujuh,sector_parkir
2022-11-14,1514,5651396.0709502725,682895.5589529927,58004.8899055561,0.24447163650071538,1,1,Bantarujeg,sector_reklame
2021-06-12,1440,6621899.017028275,47594.80947488526,73370.80523168475,0.3290986139475702,7,4,Majalengka,sector_restoran
2021-03-01,1672,3740126.273109896,251251.0952878186,6408.60527049566,0.922708393924066,4,1,Rajagaluh,sector_reklame
2020-01-29,1390,7841743.426559497,354384.5145271234,59375.031353128325,0.8886103348402624,11,4,Jatitujuh,sector_restoran
2022-08-13,1771,1749005.87583562,739744.1020357063,95286.7241721798,0.4110949739745087,10,4,Kasokandel,sector_restoran
2020-11-18,1934,584227.0702570216,494741.69048120524,26283.180328277373,0.04792414977153647,8,1,Panyingkiran,sector_reklame
2020-11-08,1559,4015617.7367648156,29617.285378946355,90891.83868828368,0.058012395204998804,5,3,Malausma,sector_hotel
2021-08-06,1253,8551587.56841229,617233.0014246462,95021.81724223305,0.29107910800920517,9,3,Maja,sector_hotel
2023-07-17,1585,7573775.682713177,412024.8011892357,26988.448733011865,0.6328309971456095,6,2,Sumberjaya,sector_parkir
2022-01-31,1334,5219844.107840684,921912.6754571401,75444.76640194652,0.5883526889812162,11,2,Lemahsugih,sector_parkir
2020-10-21,1399,5764163.696936999,500062.74882909516,23953.623331124043,0.6374895090745033,10,1,Jatiwangi,sector_reklame
2021-10-17,1165,1385938.9803576786,709266.1707933997,73787.35505704005,0.7201101422127856,2,1,Palasah,sector_reklame
2022-02-24,1259,8422746.935314063,219649.6238372173,79762.25513175371,0.02884193105681103,1,1,Dawuan,sector_reklame
2020-08-10,1003,7890900.86134555,761212.5909671215,24795.84980069388,0.11403473922071844,1,3,Majalengka,sector_hotel
2020-03-15,1887,6599056.899480733,721234.3551731886,71615.36740396517,0.3658886173089405,12,3,Jatitujuh,sector_hotel
2020-04-11,1118,4715291.259656491,904177.6268327669,81229.24343252258,0.16331139754636595,12,4,Jatitujuh,sector_restoran
2024-04-04,1995,9648146.755967174,34787.82007748001,35922.029323480485,0.08456684211910862,9,4,Bantarujeg,sector_restoran
2024-07-10,1922,8802416.521577064,448053.1969198337,16853.50732137372,0.6445547520373586,1,1,Maja,sector_reklame
2024-09-05,1469,6479861.885794723,679476.2473368905,9287.260275019606,0.817183112716188,3,1,Kertajati,sector_reklame
2022-06-03,1469,3780829.8774011503,96068.73618013482,57580.632190633194,0.7551003908599396,12,2,Ligung,sector_parkir
2020-06-21,1784,6218420.558946973,411193.4630817635,97812.00211963976,0.8188693808230874,2,3,Rajagaluh,sector_hotel
2022-10-24,1492,5796865.172653588,942204.4564631291,82312.7369702194,0.6691979786172985,12,1,Cigasong,sector_reklame
2024-02-11,1737,4002995.6795656723,436498.5564002371,43640.37992956182,0.7379918685960601,4,3,Sindangwangi,sector_hotel
2024-08-10,1863,3136072.3197119534,985419.3786971509,53708.42819521036,0.2790609864662183,1,1,Dawuan,sector_reklame
2021-01-29,1499,4129406.8431494916,57782.2220187398,28024.835752640713,0.9930779559213228,1,4,Kasokandel,sector_restoran
2024-07-07,1069,5781722.919730639,718111.9463647504,16390.28014927035,0.19133399794894826,4,1,Sukahaji,sector_reklame
2022-04-12,1693,4338534.962639835,581435.2200120213,48259.9077074041,0.2223489356454887,4,4,Cikijing,sector_restoran
2022-09-30,1864,2709387.4331937,501039.1374549933,46403.8064601018,0.2960326134976884,7,2,Lemahsugih,sector_parkir
2020-06-15,1775,7633536.845832006,970876.5540835244,52240.80228509564,0.9755791058055131,8,2,Kasokandel,sector_parkir
2020-10-26,1369,5361528.209978388,130520.7500906375,95285.17809783768,0.988405703460367,8,2,Cikijing,sector_parkir
2020-04-27,1180,769984.1159334397,896102.9527292325,60429.14048446275,0.7969448122094326,8,1,Jatitujuh,sector_reklame
2021-05-26,1995,3746333.4056986426,691549.1707254737,60616.60647857514,0.6327670225740374,12,2,Rajagaluh,sector_parkir
2021-09-03,1004,8860643.226398736,259737.07722633306,12889.67380982157,0.5248619494327673,9,1,Majalengka,sector_reklame
2024-12-14,1196,7576841.658879524,901767.4764866611,99649.23773106436,0.9709146372299773,1,3,Kasokandel,sector_hotel
2023-04-13,1046,3300143.16104567,429865.62294315227,77307.20992904338,0.698666574829665,9,4,Palasah,sector_restoran
2020-06-07,1969,9388013.20524064,814413.1007449977,87732.61407499108,0.9452828270427699,10,3,Malausma,sector_hotel
2023-11-08,1551,858368.7927462806,389447.6805303526,41488.611141916306,0.32338529148284767,8,1,Kadipaten,sector_reklame
2023-06-04,1633,9616223.56853267,851079.8966058077,50262.59676898392,0.34043704434687,1,2,Cikijing,sector_parkir
2022-11-27,1646,2532480.415598289,636992.4893266036,52256.17253531142,0.8561773481772512,7,4,Sukahaji,sector_restoran
2021-04-07,1139,190032.38499395072,141905.58695014342,19490.04447503156,0.15835637137944145,9,2,Sumberjaya,sector_parkir
2023-12-25,1861,4394699.561531435,650013.5003060581,68979.96671706303,0.946468582683115,4,3,Sumberjaya,sector_hotel
2024-09-29,1664,3653807.2539013857,192153.41793917076,90307.37468938391,0.5123996111167735,9,1,Argapura,sector_reklame
2024-07-29,1539,5436981.151547259,412510.7052662685,16454.211232028058,0.9271497397978608,1,4,Majalengka,sector_restoran
2020-04-13,1426,7988051.31964147,171125.2886677817,8723.195521267833,0.34342486083855495,9,4,Majalengka,sector_restoran
2022-09-08,1588,8440064.941289425,22994.099551451465,73848.06866348018,0.718799315098003,6,1,Argapura,sector_reklame
2023-05-01,1686,4072176.996155749,212674.65291050755,27392.86298413091,0.48804637075296275,4,1,Sumberjaya,sector_reklame
2020-09-06,1560,4355472.862692867,536835.6517004016,62423.8679075712,0.6305355939430183,12,4,Argapura,sector_restoran
2022-11-02,1853,1566959.5302617894,482079.4068095687,69606.25796541884,0.5093287682077606,12,3,Sindangwangi,sector_hotel
2021-07-20,1309,570721.3279235186,501995.5984405276,32258.885281823998,0.9674444611976478,5,3,Sindang,sector_hotel
2021-08-19,1273,6448028.403326744,248439.1915681547,81532.94528283586,0.6951843438357781,7,2,Jatiwangi,sector_parkir
2021-09-12,1538,737932.4929716536,685476.0394135719,55043.89931321026,0.25880577894005224,10,4,Sumberjaya,sector_restoran
2021-07-08,1839,7364918.182272414,704559.0235335254,86913.0408543851,0.9105801526860337,4,1,Cigasong,sector_reklame
2023-11-12,1389,5436992.43572025,358609.8577341059,76353.02590063885,0.3010894407735533,8,1,Jatiwangi,sector_reklame
2020-03-11,1458,2065971.4844382256,881288.9183857002,86870.70564054164,0.3778890483078477,3,1,Leuwimunding,sector_reklame
2022-08-13,1732,5441277.140775232,644379.1934189122,2114.1220735776196,0.11110246104001123,2,1,Ligung,sector_reklame
2024-12-08,1633,1911677.3943607786,713326.2359833731,24426.27544778561,0.9009668545982289,1,4,Maja,sector_restoran
2024-05-13,1360,4443498.354353079,278062.5780210005,9091.793250549268,0.2932509029955844,6,3,Maja,sector_hotel
2022-08-30,1068,8015647.130798066,1611.0235204314554,44264.09341721598,0.26632844175206855,2,2,Lemahsugih,sector_parkir
2021-03-13,1582,4673001.00476531,865510.2364900075,89007.01614937029,0.9210599720150043,8,3,Leuwimunding,sector_hotel
2022-12-03,1661,1572123.2511457275,822601.9601952287,46807.27220046023,0.807471593780983,11,2,Sindang,sector_parkir
2023-07-19,1698,7265903.950047157,124068.69615478738,84986.33315358136,0.14966813230418066,10,1,Rajagaluh,sector_reklame
2022-11-03,1430,1949007.3210730876,374731.0298213502,32785.10597812985,0.7716312588646439,4,1,Jatiwangi,sector_reklame
2023-10-26,1884,7411643.756264083,661677.969080194,34023.05027324472,0.9139027670732528,9,4,Sindangwangi,sector_restoran
2023-02-09,1757,4845587.663236749,652458.7463615094,89566.61685965507,0.08772610602863647,4,1,Jatiwangi,sector_reklame
2023-11-03,1707,4592043.415033585,860489.9844737479,42639.13293651898,0.8269628449555273,4,4,Rajagaluh,sector_restoran
2020-11-09,1031,8529206.874789,141127.8934737931,78997.57223068718,0.5519458513543254,12,4,Cigasong,sector_restoran
2023-12-09,1978,7115174.890972621,430509.80803733366,23740.690433401945,0.6725054748850127,8,4,Kadipaten,sector_restoran
2024-10-29,1620,425816.88985389867,98127.19350849836,94885.20288479578,0.49792579551588756,12,1,Bantarujeg,sector_reklame
2021-04-29,1864,3032125.7145558633,390205.6531901895,57500.366828404054,0.7008250540562259,8,1,Rajagaluh,sector_reklame
2020-06-17,1512,8722114.542413997,16092.338142116678,75956.42450098235,0.04375688305008568,5,3,Jatiwangi,sector_hotel
2022-06-06,1181,281429.06859746657,898374.7920450168,9042.618409509061,0.7650796559910509,3,2,Palasah,sector_parkir
2022-03-13,1685,5498009.117993507,527516.9528318524,49317.15616046982,0.04301026088036883,12,3,Maja,sector_hotel
2020-09-02,1680,7305474.124822045,849952.4585415513,90113.74592362891,0.46074684926987003,2,1,Maja,sector_reklame
2020-09-22,1247,6256375.246297301,60844.796302360395,87716.15904142613,0.15945534319899193,9,2,Majalengka,sector_parkir
2022-04-28,1619,7629268.80083392,228230.65236244773,4776.714327699332,0.825338534577794,9,4,Malausma,sector_restoran
2020-08-30,1881,7284349.304255984,260120.61522595942,30439.477065981777,0.3205243000839119,5,2,Kadipaten,sector_parkir
2024-08-20,1296,6951103.8820158215,387304.80314414925,44387.6686472601,0.45955260915828916,8,4,Rajagaluh,sector_restoran
2023-08-16,1775,8233244.623163956,803063.5060251486,17309.25495414324,0.4344632338853285,7,1,Palasah,sector_reklame
2023-09-12,1927,6492337.61765043,387171.31585776113,73026.83126789804,0.7747769460278595,3,2,Sindang,sector_parkir
2021-06-13,1029,4083943.0931441225,205448.87611668068,18532.748360311285,0.4863329161980157,12,4,Ligung,sector_restoran
2024-06-06,1301,4771900.188154417,65925.27007842966,34729.30546755163,0.7910687516602426,5,3,Ligung,sector_hotel
2022-04-26,1475,7195575.348546361,80412.25660433478,66361.73562209604,0.08277319403464849,9,3,Kasokandel,sector_hotel
2024-11-01,1872,8775429.69370126,760287.1587550164,48260.72551799555,0.19967802822396516,4,4,Jatitujuh,sector_restoran
2022-09-30,1947,2794966.1283137794,445358.18804559635,73883.2467596259,0.5560189071498971,3,3,Sindang,sector_hotel
2020-12-07,1351,3486560.2801136007,726454.9408780152,96124.66933216368,0.947617441505168,7,3,Maja,sector_hotel
2024-11-23,1984,9314320.023987886,682604.8346419338,11743.01410274823,0.08401026825456251,8,2,Kadipaten,sector_parkir
2024-08-29,1481,5827266.74485351,136227.09929849755,70985.81486816629,0.05265337399529567,5,3,Jatiwangi,sector_hotel
2024-04-26,1316,1871721.9896365101,143745.04625807493,23111.38114764824,0.16498516817857714,8,2,Ligung,sector_parkir
2023-06-26,1736,6670581.875232589,755586.6734186998,41506.22506801617,0.6447415975715549,5,1,Sindang,sector_reklame
2022-01-29,1396,9908545.339839859,721547.0251919318,3382.9863069344683,0.4050029875035447,9,3,Cikijing,sector_hotel
2023-11-04,1088,8252190.288256961,378652.73610743607,13677.147491040625,0.8272968556235094,7,1,Panyingkiran,sector_reklame
2022-03-08,1233,7482837.251858887,78344.84106950724,32045.75117598508,0.08121381996655215,5,3,Banjaran,sector_hotel
2021-06-15,1167,2159661.8772360655,13085.923676753748,34264.38194826969,0.20444994594655408,9,4,Sindang,sector_restoran
2022-05-13,1742,8773783.868371671,288868.79251228314,89968.56312456337,0.3070261414102467,5,4,Maja,sector_restoran
2023-11-05,1125,5305309.55100191,10213.05131363971,74207.10963572486,0.6304627858218974,8,1,Malausma,sector_reklame
2020-02-11,1572,8903971.21851236,230842.5484825997,97221.0785218854,0.6883209633985318,12,1,Maja,sector_reklame
2023-09-30,1119,3365295.5113063054,420081.2394711272,59947.243882490526,0.1329612610241361,4,1,Cikijing,sector_reklame
2021-08-21,1427,714305.4210907842,122294.34954664225,24247.201835922664,0.9443666619018222,9,4,Argapura,sector_restoran
2023-07-08,1189,4812162.0897314865,105173.4800737147,32832.73748917213,0.34763369383830706,12,1,Palasah,sector_reklame
2020-11-01,1632,2771392.287696989,896540.9982830179,32051.60873686751,0.7160370753702803,6,4,Kadipaten,sector_restoran
2022-03-19,1427,7180769.968785352,585884.5589938663,32716.783333558833,0.5289656417582218,6,1,Rajagaluh,sector_reklame
2022-05-11,1559,9575354.873274721,934521.2310760187,67329.12089387038,0.23053053241163557,3,2,Lemahsugih,sector_parkir
2023-06-17,1201,6940644.096400483,346480.3376218935,53127.71201623258,0.8477660398842569,3,2,Sindangwangi,sector_parkir
