tanggal,wp_id,omset,target_pajak,pajak_dibayar,rasio_pajakdibayar,bulan,kode_sector,nama_kecamatan,nama_sektor,kode_kecamatan_2,kode_kecamatan_3,kode_kecamatan_4,kode_kecamatan_5,kode_kecamatan_6,kode_kecamatan_7,kode_kecamatan_8,kode_kecamatan_9,kode_kecamatan_10,kode_kecamatan_11,kode_kecamatan_12,kode_kecamatan_13,kode_kecamatan_14,kode_kecamatan_15,kode_kecamatan_16,kode_kecamatan_17,kode_kecamatan_18,kode_kecamatan_19,kode_kecamatan_20,kode_kecamatan_21,kode_kecamatan_22,kode_kecamatan_23,kode_kecamatan_24,kode_kecamatan_25,kode_kecamatan_26
2020-01-23,1548,914183351.77,53570966.8,6615169.17,0.123484,2,4,Bantarujeg,sector_restoran,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-05-06,1169,752499500.69,98827772.9,1391388.74,0.014079,6,3,Dawuan,sector_hotel,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-23,1173,256946197.01,35144409.2,8724966.06,0.24826,8,1,Ligung,sector_reklame,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-14,1086,497552737.31,31903726.15,2430841.97,0.076193,7,2,Jatiwangi,sector_parkir,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-04,1815,475800782.98,44542530.44,2102241.47,0.047196,3,1,Sumberjaya,sector_reklame,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2021-09-30,1526,477640180.93,77249600.5,5904225.04,0.07643,9,3,Majalengka,sector_hotel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2022-09-30,1814,914502309.24,14412656.63,3435914.56,0.238396,10,1,Cingambul,sector_reklame,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2023-09-13,1028,345272040.58,8555876.15,858949.31,0.100393,2,2,Ligung,sector_parkir,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-11-24,1294,138349425.21,21165965.98,8501150.71,0.401642,7,4,Sukahaji,sector_restoran,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-31,1141,62591717.12,54498254.89,3831862.86,0.070312,10,4,Rajagaluh,sector_restoran,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-30,1383,40753608.31,98733067.13,3654185.38,0.037011,4,1,Banjaran,sector_reklame,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-04,1562,789994884.53,98664139.15,4478046.67,0.045387,9,2,Lemahsugih,sector_parkir,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2023-08-14,1092,539012220.04,72351777.38,5220831.45,0.072159,1,2,Ligung,sector_parkir,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-23,1503,233178294.22,10860429.72,5234943.1,0.48202,10,4,Majalengka,sector_restoran,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2023-08-28,1841,72526480.18,21047759.68,7839907.31,0.372482,3,1,Lemahsugih,sector_reklame,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2022-11-13,1716,532146473.37,48197823.33,7287455.96,0.151199,6,2,Rajagaluh,sector_parkir,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-10-02,1386,721103112.99,55316944.81,2039366.52,0.036867,10,3,Sukahaji,sector_hotel,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-31,1503,89578108.08,58016148.8,8642321.84,0.148964,2,2,Cingambul,sector_parkir,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2021-01-29,1699,615313963.15,83909403.39,208810.72,0.002489,3,2,Maja,sector_parkir,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2024-01-19,1673,522682768.7,16222893.31,1162326.73,0.071647,9,4,Panyingkiran,sector_restoran,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-04-23,1568,35270597.62,44232312.98,5113084.74,0.115596,11,2,Kertajati,sector_parkir,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2023-02-11,1801,599083428.43,12947651.46,1931568.89,0.149183,7,4,Cikijing,sector_restoran,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-25,1432,270267144.51,42507761.33,826717.75,0.019449,12,2,Cikijing,sector_parkir,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-28,1293,382467534.32,89220219.8,8479748.21,0.095043,7,4,Kasokandel,sector_restoran,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2022-12-14,1210,425221865.3,71218099.62,8893971.77,0.124884,2,1,Cingambul,sector_reklame,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2021-03-15,1566,946932009.05,94350054.0,1127303.86,0.011948,4,1,Leuwimunding,sector_reklame,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2021-01-15,1308,862049684.61,80367622.7,517259.22,0.006436,5,2,Dawuan,sector_parkir,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-16,1258,36232805.4,42805826.46,4243955.22,0.099144,5,2,Argapura,sector_parkir,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-08-02,1364,947399885.86,22103935.86,2539608.9,0.114894,8,4,Kertajati,sector_restoran,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2022-07-22,1960,223929203.03,30844404.87,6783243.37,0.219918,11,1,Talaga,sector_reklame,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2020-08-22,1247,459503484.62,5018329.36,8647439.76,1.723171,7,3,Sukahaji,sector_hotel,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-05,1552,821865373.54,55124826.87,9524523.52,0.172781,3,2,Rajagaluh,sector_parkir,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-17,1357,425897487.81,40823629.27,946205.43,0.023178,12,3,Kadipaten,sector_hotel,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-01,1973,26218919.15,33877247.58,1355173.17,0.040002,12,2,Sindangwangi,sector_parkir,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-24,1779,133980994.34,93992663.03,8041706.05,0.085557,5,4,Jatiwangi,sector_restoran,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-06-23,1166,973458923.35,97886663.55,4713707.2,0.048155,12,4,Panyingkiran,sector_restoran,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-05,1336,676346248.97,46290910.84,4777632.17,0.103209,5,1,Bantarujeg,sector_reklame,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-09,1666,561152951.06,5105844.97,1490620.36,0.291944,7,2,Sukahaji,sector_parkir,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-07-13,1520,423685674.49,4410584.2,6060276.04,1.37403,2,1,Maja,sector_reklame,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2024-11-16,1217,585334342.1,24196131.32,9019687.61,0.372774,5,2,Kertajati,sector_parkir,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2023-07-10,1854,130680540.79,77738198.37,4851518.23,0.062408,3,2,Argapura,sector_parkir,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-08-01,1472,501876132.44,83758255.36,5081663.84,0.060671,4,2,Jatiwangi,sector_parkir,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-16,1796,278225651.15,13226000.2,2096910.27,0.158545,2,4,Cingambul,sector_restoran,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2024-04-30,1159,899762308.1,33208296.76,3808287.26,0.114679,10,1,Panyingkiran,sector_reklame,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-07-03,1458,871990000.03,58874749.7,7308807.66,0.124142,5,1,Cingambul,sector_reklame,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2021-12-16,1924,460781534.55,51599485.79,4103349.21,0.079523,7,1,Malausma,sector_reklame,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-07,1930,216025547.04,88219316.81,3439812.54,0.038992,7,4,Bantarujeg,sector_restoran,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-31,1565,853407137.23,79287481.23,8718487.12,0.10996,7,2,Maja,sector_parkir,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2024-05-03,1677,32334668.26,12989569.7,8242183.19,0.634523,8,1,Palasah,sector_reklame,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2024-06-11,1086,156395462.71,67636724.94,2793430.16,0.0413,8,4,Banjaran,sector_restoran,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-01,1497,8936864.39,77562553.79,997100.44,0.012855,11,1,Cigasong,sector_reklame,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-04-13,1993,720069220.58,85773479.5,4627470.95,0.05395,8,4,Talaga,sector_restoran,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2022-05-25,1815,758736670.46,73623459.42,714543.53,0.009705,5,4,Palasah,sector_restoran,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2020-08-26,1054,729831761.38,57672512.38,8258401.39,0.143195,3,2,Bantarujeg,sector_parkir,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-07-04,1085,925653203.1,55630428.27,4165363.71,0.074876,4,3,Panyingkiran,sector_hotel,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-08,1244,41357202.88,92240746.67,2470786.53,0.026786,6,3,Rajagaluh,sector_hotel,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-06,1809,352715751.7,84172862.34,7274922.35,0.086428,1,1,Sindangwangi,sector_reklame,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-01,1272,890692471.6,63801430.27,9083705.54,0.142375,1,2,Kadipaten,sector_parkir,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-09-17,1125,922869121.59,18086398.21,979310.29,0.054146,9,3,Rajagaluh,sector_hotel,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-09-29,1386,598735778.56,98300273.45,6615737.42,0.067301,11,4,Cigasong,sector_restoran,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-28,1389,890010822.05,31747674.36,7541806.15,0.237555,1,1,Jatitujuh,sector_reklame,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2021-11-06,1416,460824963.02,81864469.15,3468125.47,0.042364,7,2,Kadipaten,sector_parkir,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-24,1596,153971677.57,87561903.57,9761454.51,0.111481,9,4,Ligung,sector_restoran,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-10-27,1998,361516596.26,8327283.36,9611532.04,1.154222,4,1,Malausma,sector_reklame,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-18,1603,352995738.28,75863627.53,172244.43,0.00227,12,2,Lemahsugih,sector_parkir,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2022-10-18,1757,343660930.09,28469411.94,1645748.2,0.057808,3,3,Argapura,sector_hotel,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-08,1404,359067140.98,12735946.56,5805977.75,0.455873,9,1,Palasah,sector_reklame,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2024-10-12,1069,530348614.73,18872442.63,4131682.76,0.218927,12,3,Majalengka,sector_hotel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020-03-13,1688,731687475.58,84111355.36,6286833.43,0.074744,3,3,Argapura,sector_hotel,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-13,1745,388944379.68,63729577.96,8801371.93,0.138105,8,3,Bantarujeg,sector_hotel,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-21,1152,92768516.52,96667668.22,6603309.99,0.068309,2,3,Sindang,sector_hotel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2020-06-01,1837,752609552.76,20642526.18,957744.19,0.046397,3,3,Sindangwangi,sector_hotel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-09,1803,22888377.69,33974165.39,5154357.16,0.151714,10,4,Argapura,sector_restoran,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-18,1027,204460863.8,59359540.3,3645683.01,0.061417,4,4,Kertajati,sector_restoran,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2023-04-15,1776,788957294.75,62108721.78,2594584.07,0.041775,5,1,Dawuan,sector_reklame,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-06,1780,983372899.83,7407526.82,6466251.79,0.87293,10,2,Lemahsugih,sector_parkir,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2024-06-12,1166,584577618.15,13185306.41,9698072.56,0.735521,4,1,Leuwimunding,sector_reklame,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2024-07-10,1704,836582855.01,80764129.74,2402899.07,0.029752,8,3,Sukahaji,sector_hotel,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-10,1227,776325759.59,87682454.12,1199339.22,0.013678,8,1,Sindang,sector_reklame,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2020-12-27,1560,432995443.19,30625288.89,1379839.57,0.045056,11,2,Sindang,sector_parkir,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2022-05-07,1712,481248314.2,27763267.41,1891757.88,0.068139,2,2,Cingambul,sector_parkir,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2023-02-21,1212,538293263.73,64691787.29,4633772.45,0.071628,5,3,Cingambul,sector_hotel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2024-01-06,1754,479749552.82,68870146.88,3305735.51,0.048,9,4,Palasah,sector_restoran,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2020-02-21,1391,716158678.91,39685254.13,8515419.1,0.214574,2,2,Sumberjaya,sector_parkir,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2022-12-27,1917,209270637.49,62569848.2,8319225.87,0.132959,12,2,Palasah,sector_parkir,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2024-01-23,1717,317341757.14,11388908.26,7102807.9,0.62366,8,3,Rajagaluh,sector_hotel,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-08-14,1834,141215074.62,50800261.62,7206133.75,0.141852,12,3,Cikijing,sector_hotel,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-14,1861,778688734.69,71513337.56,2059912.68,0.028805,3,3,Majalengka,sector_hotel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2021-05-02,1632,832671753.18,59962631.34,7840772.82,0.130761,5,4,Dawuan,sector_restoran,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-06,1486,618766785.71,89327053.98,2575905.9,0.028837,8,2,Jatiwangi,sector_parkir,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-01-09,1626,412285185.14,49937801.87,3656617.3,0.073223,1,2,Kertajati,sector_parkir,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2021-07-16,1403,199177490.77,62924538.4,901669.36,0.014329,5,3,Sindangwangi,sector_hotel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-06,1858,137003522.92,34534541.02,5389921.73,0.156073,9,4,Sukahaji,sector_restoran,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-04-22,1357,932331722.27,29720143.71,1804464.93,0.060715,2,2,Sukahaji,sector_parkir,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-11-06,1296,503816835.16,73679318.25,5718604.82,0.077615,6,2,Maja,sector_parkir,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2024-12-28,1487,679063445.57,42366970.54,5142529.47,0.121381,1,3,Palasah,sector_hotel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2023-06-03,1529,247811847.85,21289488.83,965096.91,0.045332,11,4,Jatitujuh,sector_restoran,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2021-01-18,1062,795555445.84,37651444.85,9381689.67,0.249172,7,4,Banjaran,sector_restoran,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-19,1514,687715833.7,34206777.19,1388109.53,0.04058,2,4,Cigasong,sector_restoran,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-04-01,1652,761858552.86,50308072.66,7712199.73,0.153299,12,3,Cingambul,sector_hotel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2020-08-21,1270,322256237.5,59891852.82,173053.52,0.002889,11,3,Dawuan,sector_hotel,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-02,1721,298457902.35,74102032.37,2946813.72,0.039767,2,4,Sukahaji,sector_restoran,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-06-20,1072,2891002.04,37573985.59,5760781.43,0.153318,7,4,Kadipaten,sector_restoran,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-07,1798,690354368.63,49989866.54,2159115.33,0.043191,5,4,Jatitujuh,sector_restoran,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2024-04-24,1401,509587764.32,76724269.07,3463287.17,0.045139,10,1,Kasokandel,sector_reklame,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2020-08-18,1568,928213332.9,36312422.96,5336507.41,0.146961,2,3,Maja,sector_hotel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2020-04-13,1794,796624561.91,64663546.95,9405086.56,0.145446,3,2,Bantarujeg,sector_parkir,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-14,1830,938505904.06,35393976.13,3946233.57,0.111494,1,1,Kertajati,sector_reklame,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2022-01-21,1090,174733200.48,3229664.2,2800216.65,0.86703,2,2,Cigasong,sector_parkir,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-04,1574,843848762.08,51907009.7,6082981.39,0.11719,4,1,Kadipaten,sector_reklame,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-12,1386,247479740.14,18478150.88,917930.63,0.049677,7,4,Sindang,sector_restoran,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2021-12-26,1016,639876825.73,3581796.52,5912798.71,1.650791,9,3,Sindangwangi,sector_hotel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-19,1731,232689321.96,68629567.44,3723375.12,0.054253,10,3,Rajagaluh,sector_hotel,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-19,1584,863717122.38,54002237.8,9563075.54,0.177087,5,3,Jatiwangi,sector_hotel,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-06,1494,862835130.81,98905760.07,6380602.45,0.064512,10,1,Leuwimunding,sector_reklame,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2021-06-03,1496,143193090.71,76615170.98,3471208.49,0.045307,9,4,Argapura,sector_restoran,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-18,1338,47000567.73,35282057.73,5960379.68,0.168935,7,2,Sindangwangi,sector_parkir,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-09,1745,619970320.78,30596708.65,2991264.4,0.097764,1,2,Cigasong,sector_parkir,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-20,1270,724611598.96,6898663.96,9183913.43,1.33126,4,3,Majalengka,sector_hotel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2023-05-21,1769,641371284.61,70521929.35,1587214.52,0.022507,9,2,Rajagaluh,sector_parkir,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-01-22,1360,284497292.11,46899957.7,5694331.81,0.121414,12,1,Banjaran,sector_reklame,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-09-30,1480,885868983.0,19026586.57,904324.47,0.04753,3,4,Jatitujuh,sector_restoran,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2022-10-18,1631,579982965.93,59678810.94,6190015.12,0.103722,10,4,Jatiwangi,sector_restoran,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-04-04,1087,624270629.24,28849346.87,7985553.83,0.276802,4,2,Sindangwangi,sector_parkir,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-18,1323,442944415.92,93456234.93,2444366.12,0.026155,10,1,Cikijing,sector_reklame,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-01,1219,481412197.62,71825964.95,495104.33,0.006893,7,2,Rajagaluh,sector_parkir,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-10-04,1249,490270710.96,13159299.78,6901373.42,0.524448,2,4,Leuwimunding,sector_restoran,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2021-12-31,1858,565823842.17,29680540.48,2219203.67,0.07477,9,3,Jatiwangi,sector_hotel,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-27,1057,15700777.92,53624442.77,8636420.38,0.161054,5,4,Kertajati,sector_restoran,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2023-06-04,1501,542950195.47,5955934.0,4548149.77,0.763633,2,2,Cigasong,sector_parkir,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-03,1545,486759464.41,23249688.47,2475216.29,0.106462,7,2,Sukahaji,sector_parkir,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-07-10,1060,997337423.14,98671767.51,5613283.21,0.056888,4,2,Cikijing,sector_parkir,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-03,1395,284871673.77,10963879.08,370555.74,0.033798,4,2,Malausma,sector_parkir,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-12,1944,786186518.42,26622444.05,9903079.93,0.371982,3,3,Maja,sector_hotel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2023-04-04,1027,488206096.79,10156777.99,2666685.92,0.262552,7,2,Banjaran,sector_parkir,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-24,1341,404988209.33,20588240.88,7083369.06,0.344049,5,2,Jatitujuh,sector_parkir,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
